Country,Command,Region,Position_2021,Model,Sales_2021,Percent_2021,Growth_2021,Sales_2020,Percent_2020,Position_2020,Continent
China Retail,INDOPACOM,East Asia,199,Mazda CX-4,"26,334",0.13%,-41.60%,"45,082",0.24%,115,Asia
China Retail,INDOPACOM,East Asia,200,Hyundai iX25,"26,277",0.13%,-31.50%,"38,344",0.20%,131,Asia
China Retail,INDOPACOM,East Asia,201,Skoda Kamiq,"26,249",0.13%,-18.30%,"32,133",0.17%,156,Asia
China Retail,INDOPACOM,East Asia,202,Wuling Hongguang Plus,"25,877",0.13%,-29.60%,"36,780",0.19%,136,Asia
China Retail,INDOPACOM,East Asia,203,Weltmeister EX5,"25,686",0.13%,50.60%,"17,054",0.09%,231,Asia
China Retail,INDOPACOM,East Asia,204,Mazda CX-5,"25,524",0.13%,-23.90%,"33,520",0.18%,142,Asia
China Retail,INDOPACOM,East Asia,205,Baojun 530,"25,359",0.13%,-51.40%,"52,146",0.27%,102,Asia
China Retail,INDOPACOM,East Asia,206,BMW X2,"25,199",0.12%,-2.10%,"25,745",0.14%,188,Asia
China Retail,INDOPACOM,East Asia,207,Buick Verano,"25,123",0.12%,-3.40%,"26,007",0.14%,184,Asia
China Retail,INDOPACOM,East Asia,208,Mazda6 Atenza,"24,934",0.12%,-18.60%,"30,626",0.16%,163,Asia
China Retail,INDOPACOM,East Asia,209,Dongfeng Fengshen AX7,"24,425",0.12%,9.90%,"22,215",0.12%,206,Asia
China Retail,INDOPACOM,East Asia,210,Ford Focus,"24,351",0.12%,-26.50%,"33,115",0.17%,147,Asia
China Retail,INDOPACOM,East Asia,211,Haval Chitu,"24,237",0.12%,new,0,0.00%, –,Asia
China Retail,INDOPACOM,East Asia,212,Toyota Crown Kluger,"24,184",0.12%,new,0,0.00%, –,Asia
China Retail,INDOPACOM,East Asia,213,Land Rover Discovery Sport,"24,161",0.12%,1.40%,"23,831",0.13%,199,Asia
China Retail,INDOPACOM,East Asia,214,Buick Velite 6,"24,082",0.12%,150.60%,"9,611",0.05%,308,Asia
China Retail,INDOPACOM,East Asia,215,Kia K3,"23,588",0.12%,-30.10%,"33,745",0.18%,140,Asia
China Retail,INDOPACOM,East Asia,216,Jetour X70,"23,529",0.12%,-27.60%,"32,517",0.17%,153,Asia
China Retail,INDOPACOM,East Asia,217,Beijing BJ40,"23,207",0.11%,33.70%,"17,352",0.09%,229,Asia
China Retail,INDOPACOM,East Asia,218,VW CC,"23,023",0.11%,-14.60%,"26,949",0.14%,179,Asia
China Retail,INDOPACOM,East Asia,219,Roewe RX5 MAX,"22,817",0.11%,-55.00%,"50,717",0.27%,107,Asia
China Retail,INDOPACOM,East Asia,220,BMW iX3,"22,683",0.11%,4736.50%,469,0.00%,550,Asia
