Country,Command,Region,Position_2021,Model,Sales_2021,Percent_2021,Growth_2021,Sales_2020,Percent_2020,Position_2020,Continent
Saudi Arabia,CENTCOM,West Asia,87,Chevrolet Traverse,"1,420",0.30%,-6.50%,"1,519",0.30%,74,Asia
Saudi Arabia,CENTCOM,West Asia,88,Gmc Sierra,"1,346",0.20%,20.30%,"1,119",0.20%,83,Asia
Saudi Arabia,CENTCOM,West Asia,89,Lexus RX,"1,262",0.20%,56.00%,809,0.20%,95,Asia
Saudi Arabia,CENTCOM,West Asia,90,Kia Rio,"1,259",0.20%,-27.70%,"1,741",0.40%,67,Asia
Saudi Arabia,CENTCOM,West Asia,91,Mg 6,"1,188",0.20%,-45.50%,"2,178",0.50%,58,Asia
Saudi Arabia,CENTCOM,West Asia,92,Mg T60,"1,164",0.20%,8.00%,"1,078",0.20%,84,Asia
Saudi Arabia,CENTCOM,West Asia,93,Ford Escort,"1,150",0.20%,139.60%,480,0.10%,110,Asia
Saudi Arabia,CENTCOM,West Asia,94,Isuzu RF,"1,121",0.20%,18.20%,948,0.20%,91,Asia
Saudi Arabia,CENTCOM,West Asia,95,Mitsubishi Xpander,"1,093",0.20%,new,0,0.00%, –,Asia
Saudi Arabia,CENTCOM,West Asia,96,MG GT,"1,083",0.20%,new,0,0.00%, –,Asia
Saudi Arabia,CENTCOM,West Asia,97,Nissan X Terra,"1,076",0.20%,2974.30%,35,0.00%,204,Asia
Saudi Arabia,CENTCOM,West Asia,98,Ford F-Series,"1,074",0.20%,-15.20%,"1,267",0.30%,79,Asia
Saudi Arabia,CENTCOM,West Asia,99,Mitsubishi Pajero,"1,053",0.20%,-23.10%,"1,370",0.30%,76,Asia
Saudi Arabia,CENTCOM,West Asia,100,Honda HR-V,"1,015",0.20%,67.50%,606,0.10%,101,Asia
